id,text,n_crop,n_disease,n_medicine
544-3,若/c 普遍发生/n_new 考虑/n_new 是/vshi 药害/n_new ，叶面喷施/n_new 氨基酸/n_medicine 十芸苔素/n_medicine 或/c 碧护/n_medicine 缓解/n_new 。/wj 个别/n_new 株/q 发生/v 考虑/n_new 是/vshi 病毒病/n_disease ，用/p 宁南霉素/n_medicine ，氨基寡糖素/n_medicine ，香菇/n 多糖/n_new ，盐酸吗啉胍/n_medicine 等/v 防治/vn 。/wj ,[],['病毒病'],"['氨基酸', '十芸苔素', '碧护', '宁南霉素', '氨基寡糖素', '盐酸吗啉胍']"
545-1,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
545-2,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
545-3,你好/n_new ，注意/v 炭疽病/n_disease ，防治/v 可用/a ，  42·8%氟菌/n_disease 肟菌酯/n_medicine 1500倍/q 液/ng   10%苯醚甲环唑/n_medicine 1500倍/q 液/ng   25%吡唑醚菌酯/n_medicine 1500倍/q 液/ng   75%肟菌戊唑醇/n_medicine 4000//w 6000倍/q 液/ng   45%咪鲜胺/n_medicine 750//w 1000倍/q 液/ng   22·5%啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。/wj 结合/v 二氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
546-1,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
546-3,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
547-1,疫病危害/n_disease ，可/c 选用/v 10%氰霜唑/n_medicine 悬浮剂/n 200倍/q 液/ng 、/wn 58%精/a 甲霜·锰锌/n_medicine 可/v 湿性粉剂/n_medicine 600倍/q 液/ng 等/udeng 喷施防治/n_new 。/wj ,[],['疫病危害'],"['氰霜唑', '锰锌', '湿性粉剂']"
547-2,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
547-3,疫病/n_disease 用/v 烯酰吗啉/n_medicine 霜霉威/n_medicine 防治/v ,[],['疫病'],"['烯酰吗啉', '霜霉威']"
548-2,枯萎病/n_disease 都/d 有/vyou 可能/n_new 吧/y ,[],['枯萎病'],[]
548-3,注意/v 青枯病/n_disease ，可用/v 春雷/n 喹啉铜/n_medicine ，叶枯唑/n_medicine ，乙蒜素/n_medicine ，嘧霉胺/n_medicine ，苯/n 甲/n 中/f 生/v ，精/a 甲/n 王铜/n_medicine ，噻菌铜/n_medicine ，春雷霉素/n_medicine ，喹啉铜/n_medicine 防治/vn ,[],['青枯病'],"['喹啉铜', '叶枯唑', '乙蒜素', '嘧霉胺', '王铜', '噻菌铜', '春雷霉素', '喹啉铜']"
549-1,缺钙/n_disease 引起/v 的/ude1 脐腐病/n_disease ,[],"['缺钙', '脐腐病']",[]
549-2,你好/n_new ，注意/v 炭疽病/n_disease ，防治/v 可用/a ，  42·8%氟菌/n_disease 肟菌酯/n_medicine 1500倍/q 液/ng   10%苯醚甲环唑/n_medicine 1500倍/q 液/ng   25%吡唑醚菌酯/n_medicine 1500倍/q 液/ng   75%肟菌戊唑醇/n_medicine 4000//w 6000倍/q 液/ng   45%咪鲜胺/n_medicine 750//w 1000倍/q 液/ng   22·5%啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。/wj 结合/v 二氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
549-3,注意/v 炭疽病/n_disease ，可用/v 甲/Mg 硫/n ·/w 异菌脲/n_medicine 、/wn 咪/ng 鲜/a ·/w 丙森锌/n_medicine 、/wn 腈菌唑/n_medicine 、/wn 肟/w 菌/n ·/w 戊唑醇/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 苯/n 甲/n ·/w 嘧菌酯/n_medicine 防治/v ,[],['炭疽病'],"['异菌脲', '丙森锌', '腈菌唑', '戊唑醇', '代森联', '嘧菌酯']"
550-1,根系/n 生长/v 不良/a ，吸收/v 营养/n 差/a ，冲施/n_new 腐/vg 殖/w 酸/n 养根/n_new ，叶面喷施/n_new 氨基酸/n_medicine 十磷酸二氢钾/n_medicine 调节/n_new 。/wj ,[],[],"['氨基酸', '十磷酸二氢钾']"
550-3,根系发育不良/n_disease 及/cc 缺素/n_disease 导致/v ，可/c 喷施/n_new 氨基酸二轻钾肥/n_medicine ，冲施/n_new 水溶肥/n_medicine ，叶面/n 用/v 碧护/n_medicine ，磷酸二氢钾/n_medicine ，芸苔素/n_medicine 可/v 缓解/n_new ,[],"['根系发育不良', '缺素']","['氨基酸二轻钾肥', '水溶肥', '碧护', '磷酸二氢钾', '芸苔素']"
551-1,看/v 不/d 清/tg 像/v 是/vshi 高温灼伤/n_disease ,[],['高温灼伤'],[]
551-2,是/vshi 脐腐病/n_disease ，缺钙/n_disease 导致/v 的/ude1 ，叶面喷施/n_new 氨基酸/n_medicine 钙/n 或/c 螯合钙/n_medicine 。/wj ,[],"['脐腐病', '缺钙']","['氨基酸', '螯合钙']"
551-3,图/n 1是/vshi 日/b 灼/vg 斑/n ，图/n 2是/vshi 脐腐病/n_disease ，叶面喷施/n_new 碧护/n_medicine 和/cc 螯合钙/n_medicine 。/wj ,[],['脐腐病'],"['碧护', '螯合钙']"
552-1,病毒病/n_disease 用/p 氨基寡糖素/n_medicine 阿/b 泰/b 灵/a 宁南霉素/n_medicine ,[],['病毒病'],"['氨基寡糖素', '宁南霉素']"
552-2,炭疽病/n_disease ，用/p 苯醚甲环唑/n_medicine ，吡唑醚菌酯/n_medicine ，咪鲜胺/n_medicine 等/udeng 防治/vn 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '吡唑醚菌酯', '咪鲜胺']"
552-3,炭疽病/n_disease 叶面喷施/n_new 阿/b 坨/q 或/c 咪鲜胺/n_medicine 防/v ,[],['炭疽病'],['咪鲜胺']
553-1,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
553-2,温度/n_new 不适/a ，用药不当/n_disease ，叶面喷施/n_new 碧护/n_medicine 或/c 芸苔素内酯/n_medicine 缓解/n_new 。/wj ,[],['用药不当'],"['碧护', '芸苔素内酯']"
553-3,多/ad 考虑/n_new ，天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
554-1,脐腐病/n_disease 危害/vn ，缺钙/n_disease 造成/v 的/ude1 。/wj 建议控制/n_new 氮/n 、/wn 钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi 。/wj 喷施/n_new 糖醇钙/n_medicine 、/wn 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。/wj ,[],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
554-2,脐腐病/n_disease ，喷洒/v 1％的/ude1 过磷酸钙/n_medicine 或/c 0·5％氯化钙/n_medicine 加/v 5mg／kg/x 萘乙酸/n_medicine ，0·1％硝酸钙/n_medicine 及/cc 爱多收/n_medicine 6000倍/q 液/ng ，或/c 绿/a 芬/b 威/ng 3号/q 1000－/wp 1500倍/q 液/ng ,[],['脐腐病'],"['过磷酸钙', '氯化钙', '萘乙酸', '硝酸钙', '爱多收']"
554-3,脐腐病/n_disease 叶面喷施/n_new 熬/v 合钙肥/n_medicine ,[],['脐腐病'],['合钙肥']
555-1,辣椒/n_crop 疫病危害/n_disease ，建议选用/n_new 68·75%霜霉威/n_medicine 盐/n ·/w 氟/n 吡/w 菌胺/n_medicine 悬浮液/n_new 剂/ng 800倍/q 液/ng 、/wn 50%烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine 1000倍/q 液/ng 等/udeng 喷施防治/n_new 。/wj ,['辣椒'],['疫病危害'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
555-2,疫病/n_disease 对口/vd 杀菌剂/n_medicine 药效/n 较/d 好/a 的/ude1 有/vyou 80%大/a 生/dg 可/v 湿性粉剂/n_medicine 、/wn 58%代森锰锌/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 72·2%普力克/n_medicine 、/wn 50%安克/nrf 、/wn 53%雷多米尔/n_medicine 、/wn 60%灭/v 克/vg 可/v 湿性粉剂/n_medicine 、/wn 52·5%抑/vg 快/a 净水/n 分散/v 粒/ng 剂/ng 、/wn 72%霜疫清/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 75%百菌清/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 50%甲霜灵/n_medicine 铜/n 可/v 湿性粉剂/n_medicine 、/wn 72%杜邦/nrf 克露/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 25%烯/x 肟菌酯/n_medicine 乳油/n_new 、/wn 25%阿/b 米/n 西/f 达/v 悬/v 乳剂/n 、/wn 69%的/ude1 安/ag 克/vg 锰锌/n_medicine 可/v 湿性粉剂/n_medicine ,[],['疫病'],"['杀菌剂', '湿性粉剂', '代森锰锌', '湿性粉剂', '普力克', '雷多米尔', '湿性粉剂', '霜疫清', '湿性粉剂', '百菌清', '湿性粉剂', '甲霜灵', '湿性粉剂', '克露', '湿性粉剂', '肟菌酯', '锰锌', '湿性粉剂']"
555-3,疫病/n_disease ，72·2％普力克/n_medicine AS600/x 倍/q 77％可杀得/n_medicine WP1000/x 倍/q 20％噻/w 森/ag 铜/n SC500/x 倍/q 灌根/n_new 中心/n 周边/n 植株/n 或/c 5％科佳/nrf 1500倍/q ，66·8％霉/n 多克/q WP600/x 倍/q 或/c 50％安克/nrf WP2000/x 倍/q 50％施/v 得益/vi WP500/x －/wp 600倍/q 百泰/b EC1000/x 倍/q ，52·5％抑/vg 快/a 净/a WG2000/x －/wp 3000倍/q ，40％疫/ng 霜灵/n_medicine WP400/x 倍/q 或/c 72％克露/n_medicine WP1000/x 倍/q 25％凯润/nr2 EC2000/x 倍/q ，64％杀毒矾/n_medicine WP600/x 倍/q 或/c 86·2％铜/n 大师/n WP2000/x 倍/q 或/c 80％疫/ng 霜灵/n_medicine WP700/x 倍/q ，68％金雷多米尔/nrf WP1000/x 倍/q ,[],['疫病'],"['普力克', '可杀得', '霜灵', '克露', '杀毒矾', '霜灵']"
556-1,高温气害/n_disease 叶面喷施/n_new 碧护/n_medicine 加/b 氨基酸/n_medicine 肥/n 缓解/n_new 缓解/n_new ,[],['高温气害'],"['碧护', '氨基酸']"
556-2,高温气害/n_disease 或者/c 用药不当/n_disease 导致/v 的/ude1 喷施/n_new 碧护/n_medicine 缓解/n_new ,[],"['高温气害', '用药不当']",['碧护']
556-3,温度/n_new 不适/a 药害/n_new 叶面喷施/n_new 磷酸二氢钾/n_medicine 和/cc 芸苔素/n_medicine 缓解/n_new ,[],[],"['磷酸二氢钾', '芸苔素']"
557-1,疫病/n_disease 用/p 先正/nr2 达瑞凡/nr ，双炔酰菌胺/n_medicine 1500-/wp 2000倍/q 液/ng 先/d 正/d 达/v 金/b 雷/n ，精/a 甲/n 霜/n 锰锌/n_medicine 100-/wp 120克/q //w 亩/q 先/d 正/d 达/v 杀毒矾/n_medicine ，杀毒矾/n_medicine 恶霜灵/n_medicine +代森锰锌/n_medicine 200-/wp 250克/q //w 亩/q 杜邦/nrf 克露/n_medicine ，霜脲锰锌/n_medicine 100-/wp 150克/q //w 亩/q 杜邦/nrf 增/v 威/ng 赢/v 绿/a 2000-/wp 3000倍/q 液/ng 拜耳/nrf 银法利/nrf 60-/wp 75克/q //w 亩/q ,[],['疫病'],"['双炔酰菌胺', '锰锌', '杀毒矾', '杀毒矾', '恶霜灵', '代森锰锌', '克露', '霜脲锰锌']"
557-2,疫病危害/n_disease ，用/p 银法利/nrf ，烯酰吗啉/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['疫病危害'],['烯酰吗啉']
557-3,疫病危害/n_disease 可用/v 烯酰吗啉/n_medicine 氟吗啉/n_medicine 霜霉威盐酸盐/n_medicine 防治/vn ,[],['疫病危害'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐']"
558-1,似/vg 疫病/n_disease ，用/v 甲霜灵/n_medicine 锰锌/n_medicine ，烯酰吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，克露/n_medicine ，霜疫清/n_medicine 等/udeng 防治/vn 。/wj ,[],['疫病'],"['甲霜灵', '锰锌', '烯酰吗啉', '霜霉威盐酸盐', '克露', '霜疫清']"
558-2,图片显示/n_new 是/vshi 施药不当/n_disease 造成/v 的/ude1 药害/n_new 。/wj 可/v 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],['施药不当'],['微生物菌剂']
558-3,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
559-1,蓟马/n_disease 为害/v ，用/p 乙基多杀/n_new 霉素/n_new ，螺虫乙酯/n_medicine ，啶/x 虫/n 脒/w ，烯啶虫胺/n_medicine ，噻虫嗪/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['蓟马'],"['螺虫乙酯', '烯啶虫胺', '噻虫嗪']"
559-2,叶片/n 凸/ag 凹/a 不/d 平/a 、/wn 上/f 卷/ng ，是/vshi 施药不当/n_disease 造成/v 的/ude1 药害/n_new 。/wj 可/v 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],['施药不当'],['微生物菌剂']
559-3,你好/n_new ，蓟马/n_disease 危害/vn ，白粉虱/n_disease 危害/v ，防治/v 烯啶虫胺/n_medicine ，联苯菊酯/n_medicine ，噻虫嗪/n_medicine ，高氯/n_new ，乙基多杀菌素/n_medicine 。/wj 艾美乐/nr 或者/c 艾绿士/nr 或者/c 特/ag 福利/n 。/wj ,[],"['蓟马', '白粉虱']","['烯啶虫胺', '联苯菊酯', '噻虫嗪', '乙基多杀菌素']"
560-1,疫霉/n_disease 根腐病/n_disease 用/p 恶霉灵/n_medicine 加/v 枯草芽孢杆菌/n_disease 灌根/n_new 防治/vn 或/c 用/p 甲基立枯磷/n_medicine 灌根/n_new 防治/vn 或/c 用/p 生根剂/n_medicine 加/v 恶霉灵/n_medicine 加/v 甲霜灵/n_medicine 灌根/n_new 防治/vn ，用药/n_new 做/v 好/a 二次/qv 稀释/vn ，7到/v 10天/qt 用药/n_new 一次/qv ,[],"['疫霉', '根腐病', '枯草芽孢杆菌']","['恶霉灵', '甲基立枯磷', '生根剂', '恶霉灵', '甲霜灵']"
560-2,疫霉/n_disease 根腐病/n_disease 用/v 烯酰吗啉/n_medicine 甲霜灵/n_medicine 恶霉灵/n_medicine 枯草芽孢杆菌/n_disease 灌根/n_new ,[],"['疫霉', '根腐病', '枯草芽孢杆菌']","['烯酰吗啉', '甲霜灵', '恶霉灵']"
560-3,你好/n_new ，考虑/n_new 疫霉/n_disease 根腐病/n_disease ，防治/v 可用精甲/n_new 霜灵/n_medicine 咯菌腈/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 五百倍/mq 液/ng 灌根/n_new ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ，也/d 可/v 用/v 络氨铜/n_medicine ，硫酸铜钙/n_medicine 。/wj ,[],"['疫霉', '根腐病', '枯草芽孢杆菌']","['霜灵', '咯菌腈', '甲霜恶霉灵', '络氨铜', '硫酸铜钙']"
561-1,脐腐病/n_disease ，是/vshi 缺钙/n_disease 造成/v 的/ude1 生理性病害/n_disease ，座/q 果/ng 后/f 及时/ad 喷施/n_new 硼/n 肥/a 钙肥/n 防治/vn ，可以/n_new 减少/v 脐腐病/n_disease 发生/v ,[],"['脐腐病', '缺钙', '生理性病害', '脐腐病']",[]
561-2,脐腐病/n_disease ，喷洒/v 1％的/ude1 过磷酸钙/n_medicine 或/c 0·5％氯化钙/n_medicine 加/v 5mg／kg/x 萘乙酸/n_medicine ，0·1％硝酸钙/n_medicine 及/cc 爱多收/n_medicine 6000倍/q 液/ng ，或/c 绿/a 芬/b 威/ng 3号/q 1000－/wp 1500倍/q 液/ng ,[],['脐腐病'],"['过磷酸钙', '氯化钙', '萘乙酸', '硝酸钙', '爱多收']"
561-3,脐腐病/n_disease 叶面喷施/n_new 熬/v 合钙肥/n_medicine 缓解/n_new ,[],['脐腐病'],['合钙肥']
562-1,脐腐病/n_disease 危害/vn ，缺钙/n_disease 造成/v 的/ude1 。/wj 建议控制/n_new 氮/n 、/wn 钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi 。/wj 喷施/n_new 糖醇钙/n_medicine 、/wn 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。/wj ,[],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
562-2,高/a 氮/n 缺硼/n_disease ，缺钙/n_disease 引起/v ，严重/ad 缺硼/n_disease 造成/v 的/ude1 。/wj 建议/n 注意/v 均匀/ad 浇水/vi ，防止/v 干旱/a 诱/vg 发生/v 理性/n 缺硼/n_disease ，选用/v 糖/n 醇/ag 硼/n 、/wn 速乐硼/n_medicine 等/udeng 喷施/n_new 缓解/n_new 。/wj 同时/c 注意/v 平衡/a 用/p 肥/n ，控氮/n_new ，提前/vd 补充/v 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 。/wj ,[],"['缺硼', '缺钙', '缺硼', '缺硼']","['速乐硼', '速乐硼', '糖醇钙']"
562-3,脐腐病/n_disease ，缺钙/n_disease 引起/v ，叶面喷施/n_new 螯合钙/n_medicine 。/wj ,[],"['脐腐病', '缺钙']",['螯合钙']
563-1,疫病危害/n_disease ，建议选用/n_new 68·75%霜霉威/n_medicine 盐/n ·/w 氟/n 吡/w 菌胺/n_medicine 悬浮液/n_new 剂/ng 800倍/q 液/ng 、/wn 50%烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine 1000倍/q 液/ng 等/udeng 喷施防治/n_new 。/wj ,[],['疫病危害'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
563-2,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
563-3,疫病危害/n_disease ，用/p 银法利/nrf ，烯酰吗啉/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['疫病危害'],['烯酰吗啉']
564-1,辣椒/n_crop 疮痂病/n_disease ，细菌性病害/n_disease ，可以/n_new 用/p 中/f 生菌素/n_medicine ，春雷霉素/n_medicine ，叶枯唑/n_medicine ，氟硅唑/n_medicine ，辛菌胺/n_medicine ，乙蒜素/n_medicine 等/udeng 防治/vn 。/wj ,['辣椒'],"['疮痂病', '细菌性病害']","['生菌素', '春雷霉素', '叶枯唑', '氟硅唑', '辛菌胺', '乙蒜素']"
564-2,注意/v 细菌性病害/n_disease 用/p 中/f 生/v 霉素/n_new 叶枯唑/n_medicine ,[],['细菌性病害'],['叶枯唑']
564-3,你好/n_new ，注意/v 炭疽病/n_disease ，防治/v 可用/a ，  42·8%氟菌/n_disease 肟菌酯/n_medicine 1500倍/q 液/ng   10%苯醚甲环唑/n_medicine 1500倍/q 液/ng   25%吡唑醚菌酯/n_medicine 1500倍/q 液/ng   75%肟菌戊唑醇/n_medicine 4000//w 6000倍/q 液/ng   45%咪鲜胺/n_medicine 750//w 1000倍/q 液/ng   22·5%啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。/wj 结合/v 二氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
565-1,水肥/n 供应不足/n_disease ，，氮肥过多/n_disease ，磷钾肥/n_medicine ，微肥/n_medicine 不足/v 导致/v 的/ude1 畸形果/n_disease ，喷施/n_new 磷酸二氢钾/n_medicine ，氨基酸/n_medicine 叶面喷/n_new 雾/n ，根部冲施/n_new 高钾/n_new 水溶肥/n_medicine ，氨基酸/n_medicine 肥/n ，促/v 果/ng 生长/v ,[],"['供应不足', '氮肥过多', '畸形果']","['磷钾肥', '微肥', '磷酸二氢钾', '氨基酸', '水溶肥', '氨基酸']"
565-2,你好/n_new 畸形果/n_disease 考虑/n_new 花芽分化/n_new 不好/a ，授粉/vi 不好/a ，生长周期/n_new 温度/n_new 忽/d 高/a 忽/d 低/a ，水肥不均/n_disease ，氮肥/n_medicine 过大/n_new ，缺乏硼钙/n_disease 引起/v 。/wj 注意/v 水肥管理/n_new ，控氮/n_new ，可用/v 磷酸二氢钾/n_medicine 复配/n_new 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 缓解/n_new ，合理疏果/n_new 。/wj ,[],"['畸形果', '水肥不均', '缺乏硼钙']","['氮肥', '磷酸二氢钾', '速乐硼', '糖醇钙']"
565-3,辣椒/n_crop 弯曲/an ，属于/v 畸形果/n_disease ，蘸/v 花/v 激素/n 浓度/n 过大/n_new ，花期遭遇/n_new 低温/n 或者/c 光照不足/n_disease ，导致/v 授粉/vi 不良/a ，缺硼/n_disease 缺钙/n_disease ，氮肥过多/n_disease ，磷钾肥不足/n_disease 等/udeng 都/d 能/v 引起/v 畸形果/n_disease 。/wj 控制氮肥/n_medicine 用量/n ，増/w 施/v 磷钾肥/n_medicine ，补充/v 钾/n 钙/n 硼/n 镁/n 等/udeng 中量元素肥料/n_medicine ，冲施/n_new 腐植酸/n_medicine 肥/n ，叶面喷施/n_new 磷酸二氢钾/n_medicine 。/wj ,['辣椒'],"['畸形果', '光照不足', '缺硼', '缺钙', '氮肥过多', '磷钾肥不足', '畸形果']","['控制氮肥', '磷钾肥', '中量元素肥料', '腐植酸', '磷酸二氢钾']"
566-1,注意/v 炭疽病/n_disease ，可用/v 甲/Mg 硫/n ·/w 异菌脲/n_medicine 、/wn 咪/ng 鲜/a ·/w 丙森锌/n_medicine 、/wn 腈菌唑/n_medicine 、/wn 肟/w 菌/n ·/w 戊唑醇/n_medicine 、/wn 唑/x 醚/n ·/w 代森联/n_medicine 、/wn 苯/n 甲/n ·/w 嘧菌酯/n_medicine 防治/v ,[],['炭疽病'],"['异菌脲', '丙森锌', '腈菌唑', '戊唑醇', '代森联', '嘧菌酯']"
566-2,番茄/n_crop -/wp 脐腐病/n_disease ，缺钙/n_disease 造成/v 的/ude1 。/wj 建议控制/n_new 氮/n 、/wn 钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi 。/wj 喷施/n_new 糖醇钙/n_medicine 、/wn 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。/wj ,['番茄'],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
